1786701247	juicefs_fuse_ops_durations_histogram_seconds_total	187
1786701247	juicefs_fuse_ops_durations_histogram_seconds_sum	0.062677534
1786701247	juicefs_used_buffer_size_bytes	0
1786701248	juicefs_fuse_ops_durations_histogram_seconds_total	8193
1786701248	juicefs_fuse_ops_durations_histogram_seconds_sum	37.08563921699998
1786701248	juicefs_object_request_durations_histogram_seconds_PUT_total	6971
1786701248	juicefs_object_request_durations_histogram_seconds_PUT_sum	60.352322938
1786701248	juicefs_used_buffer_size_bytes	307691520
1786701249	juicefs_fuse_ops_durations_histogram_seconds_total	26419
1786701249	juicefs_fuse_ops_durations_histogram_seconds_sum	147.52606140300045
1786701249	juicefs_object_request_durations_histogram_seconds_PUT_total	26502
1786701249	juicefs_object_request_durations_histogram_seconds_PUT_sum	211.75281485200088
1786701249	juicefs_used_buffer_size_bytes	311951360
1786701250	juicefs_fuse_ops_durations_histogram_seconds_total	45377
1786701250	juicefs_fuse_ops_durations_histogram_seconds_sum	255.2470564150013
1786701250	juicefs_object_request_durations_histogram_seconds_PUT_total	46255
1786701250	juicefs_object_request_durations_histogram_seconds_PUT_sum	364.98669361900016
1786701250	juicefs_used_buffer_size_bytes	318504960
1786701251	juicefs_fuse_ops_durations_histogram_seconds_total	63706
1786701251	juicefs_fuse_ops_durations_histogram_seconds_sum	359.00239969299764
1786701251	juicefs_object_request_durations_histogram_seconds_PUT_total	65266
1786701251	juicefs_object_request_durations_histogram_seconds_PUT_sum	515.6515663149993
1786701251	juicefs_used_buffer_size_bytes	315359232
1786701252	juicefs_fuse_ops_durations_histogram_seconds_total	77858
1786701252	juicefs_fuse_ops_durations_histogram_seconds_sum	479.5261992349982
1786701252	juicefs_object_request_durations_histogram_seconds_PUT_total	81185
1786701252	juicefs_object_request_durations_histogram_seconds_PUT_sum	666.050924258994
1786701252	juicefs_used_buffer_size_bytes	350224384
1786701253	juicefs_fuse_ops_durations_histogram_seconds_total	92759
1786701253	juicefs_fuse_ops_durations_histogram_seconds_sum	597.6525926729985
1786701253	juicefs_object_request_durations_histogram_seconds_PUT_total	96569
1786701253	juicefs_object_request_durations_histogram_seconds_PUT_sum	817.0227532829899
1786701253	juicefs_used_buffer_size_bytes	315359232
1786701254	juicefs_fuse_ops_durations_histogram_seconds_total	106054
1786701254	juicefs_fuse_ops_durations_histogram_seconds_sum	720.6244771480034
1786701254	juicefs_object_request_durations_histogram_seconds_PUT_total	111066
1786701254	juicefs_object_request_durations_histogram_seconds_PUT_sum	967.582456705987
1786701254	juicefs_used_buffer_size_bytes	353894400
1786701255	juicefs_fuse_ops_durations_histogram_seconds_total	123698
1786701255	juicefs_fuse_ops_durations_histogram_seconds_sum	831.9385811330048
1786701255	juicefs_object_request_durations_histogram_seconds_PUT_total	129967
1786701255	juicefs_object_request_durations_histogram_seconds_PUT_sum	1118.360047676988
1786701255	juicefs_used_buffer_size_bytes	298582016
1786701256	juicefs_fuse_ops_durations_histogram_seconds_total	141936
1786701256	juicefs_fuse_ops_durations_histogram_seconds_sum	945.0998389660085
1786701256	juicefs_object_request_durations_histogram_seconds_PUT_total	148560
1786701256	juicefs_object_request_durations_histogram_seconds_PUT_sum	1268.6444394969894
1786701256	juicefs_used_buffer_size_bytes	320077824
1786701257	juicefs_fuse_ops_durations_histogram_seconds_total	158366
1786701257	juicefs_fuse_ops_durations_histogram_seconds_sum	1058.1474315120122
1786701257	juicefs_object_request_durations_histogram_seconds_PUT_total	166414
1786701257	juicefs_object_request_durations_histogram_seconds_PUT_sum	1419.7051247739976
1786701257	juicefs_used_buffer_size_bytes	315359232
1786701258	juicefs_fuse_ops_durations_histogram_seconds_total	174472
1786701258	juicefs_fuse_ops_durations_histogram_seconds_sum	1170.0509529060034
1786701258	juicefs_object_request_durations_histogram_seconds_PUT_total	183536
1786701258	juicefs_object_request_durations_histogram_seconds_PUT_sum	1570.4113665119983
1786701258	juicefs_used_buffer_size_bytes	312213504
1786701259	juicefs_fuse_ops_durations_histogram_seconds_total	187650
1786701259	juicefs_fuse_ops_durations_histogram_seconds_sum	1290.3899280929986
1786701259	juicefs_object_request_durations_histogram_seconds_PUT_total	197843
1786701259	juicefs_object_request_durations_histogram_seconds_PUT_sum	1720.076726488004
1786701259	juicefs_used_buffer_size_bytes	173015040
